//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
3380	3380	500	5657	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Light Plate Boots (1 UN)
3390	3390	500	5658	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Adamantine Boots (1 UN)
3400	3400	500	5655	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hurricane Boots (1 UN)
3410	3410	500	5659	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Steel Boots (1 UN)
3420	3420	500	5660	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Master Boots (1 UN)
3430	3430	1000	5661	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Knight Boots (1 UN)
3440	3440	1000	5662	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Venom Mist Boots (1 UN)
3450	3450	1000	5663	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sylphid Ray Boots (1 UN)
3460	3460	1000	5664	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Volcano Boots (1 UN)
3470	3470	1000	5665	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sunlight Boots (1 UN)
3480	3480	1000	5666	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Ashcrow Boots (1 UN)
3490	3490	1000	5667	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Eclipse Boots (1 UN)
3500	3500	1000	5668	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Iris Boots (1 UN)
3510	3510	1000	5669	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Valiant Boots (1 UN)
3520	3520	1000	5670	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Glorious Boots (1 UN)
3530	3530	1000	5671	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Violent Wind Boots (1 UN)
3540	3540	1000	5672	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Red Wing Boots (1 UN)
3550	3550	1000	5673	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Ancient Boots (1 UN)
3560	3560	1000	5675	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Storm Blitz Boots (1 UN)
3570	3570	1000	5676	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Eternal Wing Boots (1 UN)
3580	3580	1500	5677	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Titan Boots (1 UN)
3590	3590	1500	5678	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Brave Boots (1 UN)
3600	3600	1500	5679	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Phantom Boots (1 UN)
3610	3610	1500	5680	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Destroy Boots (1 UN)
3620	3620	1500	5681	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Seraphim Boots (1 UN)
3630	3630	1500	5682	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Boots (1 UN)
3640	3640	1500	5683	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Royal Boots (1 UN)
3650	3650	1500	5684	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hades Boots (1 UN)
3660	3660	500	5691	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sacred Fire Boots (1 UN)
3670	3670	1000	5693	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Piercing Groove Boots (1 UN)
3680	3680	1500	5705	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Phoenix Soul Boots (1 UN)
3690	3690	500	1024	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Mace (1 UN)
3700	3700	500	14	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Lighting Sword (1 UN)
3710	3710	500	16	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sword of Destruction (1 UN)
3720	3720	500	17	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Breaker (1 UN)
3730	3730	500	19	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Sword of Archangel (1 UN)
3740	3740	500	20	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Knight Blade (1 UN)
3750	3750	500	21	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Reign Blade (1 UN)
3760	3760	500	1025	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Morning Star (1 UN)
3770	3770	500	1026	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Flail (1 UN)
3780	3780	1000	22	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bone Blade (1 UN)
3790	3790	1000	23	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Explosion Blade (1 UN)
3800	3800	1000	24	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Daybreak (1 UN)
3810	3810	1000	25	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sword Dancer (1 UN)
3820	3820	1500	26	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Flameberge (1 UN)
3830	3830	1500	27	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sword Breaker (1 UN)
3840	3840	1500	28	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Rune Bastard Sword (1 UN)
3850	3850	500	31	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Rune Blade (1 UN)
3860	3860	500	32	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sacred Glove (1 UN)
3870	3870	1000	34	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Piercing Blade Glove (1 UN)
3880	3880	1500	35	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Phoenix Soul Star (1 UN)
3890	3890	500	2560	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Skull Staff (1 UN)
3900	3900	500	1028	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Crystal Morning Star (1 UN)
3910	3910	500	1029	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Crystal Sword (1 UN)
3920	3920	500	1030	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Chaos Dragon Axe (1 UN)
3930	3930	500	1031	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Elemental Mace (1 UN)
3940	3940	500	1032	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Battle Scepter (1 UN)
3950	3950	500	1033	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Master Scepter (1 UN)
3960	3960	500	1034	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Great Scepter (1 UN)
3970	3970	500	1035	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Lord Scepter (1 UN)
3980	3980	1000	1036	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Great Lord Scepter (1 UN)
3990	3990	1000	1037	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Scepter of Archangel (1 UN)
4000	4000	1000	1038	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Soleil Sceptor (1 UN)
4010	4010	1500	1039	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Shining Scepter (1 UN)
4020	4020	1500	1040	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Frost Mace (1 UN)
4030	4030	1500	1041	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Absolute Scepter (1 UN)
4040	4040	500	2065	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Celestial Bow (1 UN)
4050	4050	500	2066	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Crossbow of Archangel (1 UN)
4060	4060	500	2067	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Great Reign Crossbow (1 UN)
4070	4070	1000	2068	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Arrow Viper Bow (1 UN)
4080	4080	1000	2069	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sylph Wind Bow (1 UN)
4090	4090	1500	2070	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Albatross Bow (1 UN)
4100	4100	1500	2071	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Stinger (1 UN)
4110	4110	1500	2072	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Aileen Bowr (1 UN)
4120	4120	500	2565	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Legendary Staff (1 UN)
4130	4130	500	2566	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Staff of Resurrection (1 UN)
4140	4140	500	2569	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Soul Staff (1 UN)
4150	4150	500	2570	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Staff of Archangel (1 UN)
4160	4160	500	2571	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Staff of Kundun (1 UN)
4170	4170	500	2574	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Mystery Stick (1 UN)
4180	4180	500	2575	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Violent Wind Stick (1 UN)
4190	4190	500	2576	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Red Wing Stick (1 UN)
4200	4200	500	2577	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Ancient Stick (1 UN)
4210	4210	500	2578	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Demonic Stick (1 UN)
4220	4220	500	2581	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Book of Samut (1 UN)
4230	4230	1000	2572	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Grand Viper Staff (1 UN)
4240	4240	1000	2573	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Platina Staff (1 UN)
4250	4250	1000	2579	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Storm Blitz Stick (1 UN)
4260	4260	1000	2580	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Eternal Wing Stick (1 UN)
4270	4270	1000	2582	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Book of Neil (1 UN)
4280	4280	1500	2590	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Deadly Staff (1 UN)
4290	4290	1500	2591	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Inberial Staff (1 UN)
4300	4300	1500	2592	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Summon Spirit Stick (1 UN)
4310	4310	1500	2593	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Chrome Staff (1 UN)
4320	4320	1500	2594	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Raven Stick (1 UN)
4330	4330	1500	2596	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Stick of the Archangel (1 UN)
4340	4340	1500	2583	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Book of Lagle (1 UN)
4350	4350	500	3078	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Skull Shield (1 UN)
4360	4360	500	3085	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Shield (1 UN)
4370	4370	500	3086	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Legendary Shield (1 UN)
4380	4380	1000	3087	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Grand Soul Shield (1 UN)
4390	4390	1000	3088	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Elemental Shield (1 UN)
4400	4400	1500	3089	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Crimson Glory (1 UN)
4410	4410	1500	3090	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Salamander Shield (1 UN)
4420	4420	1500	3091	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Frost Barrier (1 UN)
4430	4430	1500	3092	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Guardian Shield (1 UN)
4440	4440	1500	3093	9	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Cross Shield (1 UN)
4450	4450	500	6144	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wings of Elf (1 UN)
4460	4460	500	6145	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wings of Heaven (1 UN)
4470	4470	500	6146	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wings of Satan (1 UN)
4480	4480	500	6185	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wing of Curse (1 UN)
4490	4490	1000	6147	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wings of Spirits (1 UN)
4500	4500	1000	6148	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wings of Soul (1 UN)
4510	4510	1000	6149	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wings of Dragon (1 UN)
4520	4520	1000	6150	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wings of Darkness (1 UN)
4530	4530	1000	6186	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wind of Despair (1 UN)
4540	4540	1000	6193	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Cape of Fighter (1 UN)
4550	4550	1500	6180	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wing of Storm (1 UN)
4560	4560	1500	6181	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wing of Eternal (1 UN)
4570	4570	1500	6182	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wing of Illusion (1 UN)
4580	4580	1500	6183	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wing of Ruin (1 UN)
4590	4590	1500	6184	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Cape of Emperor (1 UN)
4600	4600	1500	6187	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Wing of Dimension (1 UN)
4610	4610	1500	6194	9	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Cape of Overrule (1 UN)
4620	4620	200	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Seal of Ascension (24 Hours)
4630	4630	350	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Seal of Wealth (24 Hours)
4640	4640	200	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Seal of Divinity (24 Hours)
4650	4650	100	6701	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Seal of Sustenance (24 Hours)
4660	4660	10	6726	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Talisman of Mobility (24 UN)
4670	4670	200	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Seal of Healing (24 Hours)
4680	4680	350	6725	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Talisman of Resurrection (24 Hours)
4690	4690	350	6715	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Seal of Mobility (24 Hours)
4700	4700	50	7181	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Bless (1 UN)
4710	4710	50	7182	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Soul (1 UN)
4720	4720	50	7184	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Life (1 UN)
4730	4730	50	7190	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Creation (1 UN)
4740	4740	70	7199	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Guardian (1 UN)
4750	4750	70	7210	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Harmony (1 UN)
4760	4760	100	6660	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Dark Horse (24 Hours)
4770	4770	100	6661	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Dark Raven (24 Hours)
4780	4780	450	6174	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// bundle of Jewel of Bless (1 UN)
4790	4790	450	6175	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// bundle of Jewel of Soul (1 UN)
4800	4800	100	6159	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Chaos (1 UN)
4810	4810	450	6280	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Life Bundle (1 UN)
4820	4820	450	6281	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Creation Bundle (1 UN)
4830	4830	650	6282	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Guardian Bundle (1 UN)
4840	4840	650	6284	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Harmony Bundle (1 UN)
4850	4850	950	6285	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Chaos Bundle (1 UN)
4860	4860	450	6286	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Lower Refining Stone Bundle (1 UN)
4870	4870	650	6287	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Higher Refining Stone Bundle (1 UN)
4880	4880	100	6723	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Pet Rudolf (24 Hours)
4890	4890	200	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Pet Panda (24 Hours)
4900	4900	100	6762	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Pet Unicorn (24 Hours)
4910	4910	100	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Pet Skeleton (24 Hours)
4920	4920	200	6693	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Horn of Fenrir (24 Hours)
4930	4930	50	6204	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed (Fire) (1 UN)
4940	4940	50	6205	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed (Water) (1 UN)
4950	4950	50	6206	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed (Ice) (1 UN)
4960	4960	50	6207	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed (Wind) (1 UN)
4970	4970	50	6208	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed (Lightning) (1 UN)
4980	4980	50	6209	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed (Earth) (1 UN)
4990	4990	100	7179	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box of Luck (1 UN)
5000	5000	80	6215	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Sphere (Di) (1 UN)
5010	5010	90	6216	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Sphere (Tri) (1 UN)
5020	5020	150	6244	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Fire) (1 UN)
5030	5030	150	6245	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Water) (1 UN)
5040	5040	150	6246	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Ice) (1 UN)
5050	5050	150	6247	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Wind) (1 UN)
5060	5060	150	6248	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Lightning) (1 UN)
5070	5070	150	6249	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Earth) (1 UN)
5080	5080	200	6250	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Fire) (1 UN)
5090	5090	200	6251	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Water) (1 UN)
5100	5100	200	6252	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Ice) (1 UN)
5110	5110	200	6253	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Wind) (1 UN)
5120	5120	200	6254	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Lightning) (1 UN)
5130	5130	200	6255	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Earth) (1 UN)
5140	5140	250	6256	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Fire) (1 UN)
5150	5150	250	6257	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Water) (1 UN)
5160	5160	250	6258	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Ice) (1 UN)
5170	5170	250	6259	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Wind) (1 UN)
5180	5180	250	6260	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Lightning) (1 UN)
5190	5190	250	6261	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Seed Sphere (Earth) (1 UN)
5200	5200	300	7181	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Bless (1 UN)
5210	5210	300	7182	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Soul (1 UN)
5220	5220	300	7184	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Life (1 UN)
5230	5230	300	7190	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Creation (1 UN)
5240	5240	500	7199	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Guardian (1 UN)
5250	5250	500	7210	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Harmony (1 UN)
5260	5260	500	7212	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Higher refining stone (1 UN)
5270	5270	200	7302	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box A (1 UN)
5280	5280	200	7303	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box B (1 UN)
5290	5290	200	7304	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box C (1 UN)
5300	5300	200	7305	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box D (1 UN)
5310	5310	200	7306	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box E (1 UN)
5320	5320	200	7307	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box F (1 UN)
5330	5330	500	7302	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box A (1 UN)
5340	5340	500	7303	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box B (1 UN)
5350	5350	500	7304	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box C (1 UN)
5360	5360	500	7305	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box D (1 UN)
5370	5370	500	7306	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box E (1 UN)
5380	5380	500	7307	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box F (1 UN)
5390	5390	100	6656	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Guardian Angel (1 UN)
5400	5400	100	6657	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Imp (1 UN)
5410	5410	100	6658	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Horn of Uniria (1 UN)
5420	5420	100	6659	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Horn of Dinorant (1 UN)
5430	5430	500	6660	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Dark Horse (48 Hours)
5440	5440	500	6661	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Dark Raven (48 Hours)
5450	5450	100	6688	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Splinter of Armor (1 UN)
5460	5460	100	6689	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Bless of Guardian (1 UN)
5470	5470	100	6690	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Claw of Beast (1 UN)
5480	5480	100	6691	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Fragment of Horn (1 UN)
5490	5490	100	6692	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Broken Horn (1 UN)
5500	5500	100	6694	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Moonstone Pendant (1 UN)
5510	5510	200	7200	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Pink Chocolate Box (1 UN)
5520	5520	300	7201	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Red Chocolate Box (1 UN)
5530	5530	300	7179	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box of Luck (1 UN)
5540	5540	200	7201	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Red Chocolate Box (1 UN)
end
